Farm,Volume,Temp,CC,SCC,Month,TBC
34,2979,4.8,,241000,1,
34,2961,2.9,,242000,3,
34,2930,4,,229000,1,
34,2923,1.8,,221000,3,
34,2918,1.7,,230000,3,
34,2915,2.6,,203000,3,
34,2884,0.3,,201000,1,
34,2843,5.4,,216000,1,
34,2840,2.6,,228000,3,
34,2824,1.6,,241000,3,
34,2803,3.1,,235000,3,
34,2798,4.5,,190000,1,
34,2765,2.7,,249000,3,
34,2763,2.4,,275000,3,
34,2753,1.8,,267000,3,
34,2741,2.5,,250000,3,
34,2716,2.7,,260000,3,
34,2706,2.2,,218000,3,
34,2705,4.3,,199000,1,
34,2693,2.4,,243000,3,
34,2688,2.3,,264000,3,
34,2670,2.3,,217000,3,
34,2642,2.4,,202000,3,
34,2639,1.8,,214000,3,
34,2632,4.2,,248000,3,
34,2627,3,,239000,3,
34,2625,2.7,,285000,3,
34,2562,4.3,,228000,1,
34,2557,2.2,,526000,5,
34,2530,2,,202000,3,
34,2389,2.3,,255000,3,
34,2369,2.3,,303000,8,
34,2341,2.6,,277000,8,
34,2070,1.8,,210000,5,
34,1965,1,,352000,8,
34,1931,2,,189000,5,
34,1450,2.2,,295000,8,
34,1261,2.5,,203000,5,
34,1228,2.2,,571000,8,
34,760,2.9,,398000,8,
35,14514,5.5,,392000,1,4
35,10695,4.7,,392000,3,4
35,10559,5.5,,108000,8,4
35,16902,4.5,,279000,11,5
35,9101,4.4,,101000,8,6
35,8776,4.2,0,126000,8,7
35,11865,4.7,,93000,8,7
35,5903,4.3,,347000,3,7
35,17350,4.3,,314000,11,8
35,14115,4.5,,359000,1,8
35,6408,4.3,,161000,8,10
35,1678,4.3,0,298000,7,20
35,3761,4.4,,695000,5,23
35,15525,4.8,0,369000,1,
35,15290,4.5,0,384000,1,
35,11535,4.6,0,95000,8,
35,4177,4.8,0,111000,8,
35,2393,4.1,0,250000,7,
35,16892,4,90,292000,11,
35,17976,5.9,,271000,11,
35,16770,4.6,,275000,11,
35,16704,4.3,,295000,11,
35,16351,4.5,,238000,11,
35,16297,5.9,,262000,11,
35,16209,5.2,,284000,11,
35,15480,4.6,,381000,1,
35,15142,4.4,,395000,1,
35,15115,4.5,,379000,1,
35,14940,4.7,,415000,1,
35,14747,4.1,,351000,1,
35,14732,3.9,,453000,1,
35,14593,4.4,,402000,1,
35,14298,4.6,,400000,1,
35,14281,4.5,,385000,1,
35,14219,4.7,,383000,1,
35,11792,4.3,,370000,3,
35,11482,4.7,,355000,3,
35,11182,5.2,,369000,3,
35,10946,5.2,,104000,8,
35,10936,4.4,,424000,1,
35,10832,5,,265000,11,
35,10617,5,,278000,11,
35,10417,4.5,,346000,3,
35,10228,4.7,,263000,11,
35,10017,4.7,,153000,8,
35,9866,4.8,,119000,8,
35,9857,4.9,,125000,8,
35,9847,5.7,,277000,11,
35,9823,5.2,,356000,3,
35,9519,4.7,,299000,11,
35,9083,4.5,,471000,3,
35,9006,4.9,,422000,3,
35,8835,5,,424000,3,
35,8787,5.2,,394000,3,
35,8380,4.8,,364000,3,
35,7891,4.6,,487000,3,
35,7886,5,,168000,8,
35,7393,4.4,,268000,11,
35,7383,4.2,,322000,11,
35,7100,4.2,,201000,8,
35,7044,4.2,,277000,11,
35,6950,4.3,,339000,3,
35,6734,4.7,,284000,11,
35,6244,4.6,,340000,3,
35,6188,4.2,,335000,3,
35,6098,4.4,,288000,11,
35,5885,4.1,,347000,5,
35,5783,4.3,,367000,5,
35,5771,4.9,,367000,3,
35,5198,4.9,,145000,8,
35,5066,3.9,,330000,3,
35,4886,4.3,,581000,5,
35,4733,4,,322000,5,
35,4498,4.9,,136000,8,
35,3712,4.3,,168000,8,
35,3565,4.8,,371000,3,
35,3058,4.8,,203000,7,
35,2807,4.7,,410000,1,
36,2732,5.4,,215000,11,4
36,2694,5.5,,180000,11,4
36,1411,5.4,,300000,3,4
36,2660,5.9,,187000,11,5
36,2592,5.1,,208000,7,6
36,2317,5.7,,361000,7,6
36,2267,5.3,,291000,1,6
36,2997,6.1,,290000,3,7
36,2002,4.5,,275000,8,7
36,1808,5.2,,341000,8,8
36,1773,5.7,,321000,8,11
36,2069,5.4,,250000,8,16
36,3117,5.6,0,340000,3,
36,2769,6.4,0,188000,11,
36,2498,5.9,0,231000,11,
36,2307,5.3,0,195000,7,
36,2288,5.7,0,335000,1,
36,2153,5.8,0,246000,1,
36,1819,5.1,0,201000,8,
36,1453,5.1,0,407000,7,
36,3321,5.5,,304000,3,
36,3312,6,,293000,3,
36,3283,6.5,,345000,3,
36,3170,6.1,,263000,3,
36,3141,6.5,,288000,3,
36,3103,6.5,,259000,3,
36,3033,6.8,,344000,3,
36,3013,6.7,,365000,3,
36,2947,5.2,,263000,7,
36,2922,6.6,,310000,3,
36,2906,5.9,,393000,3,
36,2801,5.5,,207000,11,
36,2743,6,,207000,11,
36,2732,5.1,,218000,7,
36,2729,5.4,,202000,11,
36,2724,6.4,,227000,11,
36,2696,6.2,,191000,11,
36,2679,5.1,,302000,7,
36,2655,6.3,,213000,11,
36,2642,5.3,,281000,11,
36,2628,6.4,,217000,11,
36,2626,7.1,,219000,11,
36,2623,5.1,,209000,11,
36,2604,6.6,,201000,11,
36,2602,5.8,,177000,11,
36,2598,5.9,,205000,11,
36,2596,5.6,,200000,11,
36,2582,6.2,,315000,11,
36,2574,6.3,,260000,11,
36,2556,6.8,,257000,11,
36,2555,5,,198000,11,
36,2543,5.8,,192000,11,
36,2541,5.8,,284000,11,
36,2527,5.7,,229000,11,
36,2526,6.3,,265000,11,
36,2518,6.3,,281000,11,
36,2459,6.9,,201000,11,
36,2429,5.8,,234000,1,
36,2417,4.8,,231000,1,
36,2416,4.7,,205000,1,
36,2394,4.5,,234000,1,
36,2377,5.1,,251000,1,
36,2377,5.1,,179000,8,
36,2374,6.6,,261000,8,
36,2366,6.5,,307000,1,
36,2365,6,,261000,1,
36,2351,6.2,,274000,1,
36,2335,5.1,,244000,8,
36,2332,5.3,,284000,1,
36,2328,5.2,,237000,8,
36,2325,6,,287000,1,
36,2323,5.8,,269000,1,
36,2319,5.7,,257000,1,
36,2315,5.9,,227000,1,
36,2311,6.5,,225000,1,
36,2310,6.1,,343000,1,
36,2303,5.9,,286000,1,
36,2302,5.1,,270000,1,
36,2296,5.1,,284000,1,
36,2295,7.3,,228000,1,
36,2290,5.8,,215000,1,
36,2258,6.1,,311000,1,
36,2234,5.2,,338000,8,
36,2232,6,,251000,1,
36,2206,4.9,,264000,1,
36,2192,4.4,,317000,8,
36,2179,4.5,,238000,8,
36,2178,5.5,,274000,8,
36,2167,5.5,,285000,8,
36,2150,4.9,,272000,1,
36,2144,4.2,,291000,1,
36,2127,5.5,,314000,8,
36,2081,5.3,,286000,8,
36,2074,4.7,,310000,8,
36,2051,5.1,,273000,8,
36,2047,5.2,,233000,8,
36,2022,5.2,,324000,1,
36,2006,4.8,,253000,8,
36,2005,5.2,,257000,1,
36,1980,5.3,,223000,8,
36,1931,5.7,,251000,8,
36,1868,5.1,,251000,8,
36,1848,4.7,,252000,8,
36,1845,4.8,,152000,8,
36,1821,5.5,,466000,8,
36,1798,4.5,,463000,7,
36,1771,3.8,,154000,8,
36,1768,4.9,,467000,7,
36,1768,4.8,,275000,8,
36,1751,5.3,,127000,8,
36,1714,4.9,,262000,7,
36,1699,3.4,,294000,7,
36,1693,4.8,,156000,8,
36,1690,6.1,,475000,7,
36,1689,4.7,,599000,8,
36,1685,5.4,,249000,3,
36,1651,6.2,,356000,7,
36,1608,5.5,,404000,7,
36,1593,6.3,,274000,3,
36,1558,6.1,,251000,3,
36,1533,5,,384000,7,
36,1494,4.7,,250000,7,
36,1491,5.8,,207000,8,
36,1486,4.9,,283000,7,
36,1479,4.1,,326000,7,
36,1468,5.1,,232000,7,
36,1458,6.8,,279000,3,
36,1454,5.4,,403000,7,
36,1435,7.5,,262000,3,
37,1711,5.5,,190000,1,3
37,2039,4.6,,122000,3,4
37,1414,5.5,,184000,5,4
37,2115,5.5,,131000,11,6
37,1829,6.3,,146000,1,6
37,2506,5.3,,63000,8,9
37,2238,4.7,,92000,11,10
37,1688,4.8,,104000,8,10
37,769,5.2,,159000,7,13
37,1950,5.5,0,62000,8,16
37,2252,4.5,,177000,3,34
37,2744,5.1,0,54000,8,
37,2220,8.6,0,104000,11,
37,2200,5,0,74000,11,
37,1881,4.5,0,120000,1,
37,1669,5.3,0,79000,8,
37,1440,5.2,0,244000,5,
37,941,5.5,0,85000,7,
37,3035,5.4,,92000,8,
37,3003,5.2,,107000,8,
37,2658,5.4,,63000,8,
37,2406,4.8,,128000,3,
37,2372,5,,73000,8,
37,2301,4.8,,158000,3,
37,2276,4.8,,81000,11,
37,2273,5,,95000,11,
37,2263,5.2,,65000,8,
37,2262,5.3,,85000,11,
37,2255,5.1,,154000,3,
37,2239,5,,74000,11,
37,2229,8.2,,120000,11,
37,2227,5.4,,104000,11,
37,2225,8.4,,97000,11,
37,2224,4.5,,117000,11,
37,2223,4.9,,146000,11,
37,2219,4.2,,119000,3,
37,2202,4.3,,128000,3,
37,2201,7.3,,99000,11,
37,2195,6.2,,127000,11,
37,2179,5.1,,123000,11,
37,2176,4.9,,128000,11,
37,2176,8.6,,100000,11,
37,2174,5.1,,126000,11,
37,2174,5.4,,130000,11,
37,2173,4.7,,96000,11,
37,2163,5.1,,83000,11,
37,2162,6.8,,76000,11,
37,2161,5.2,,147000,3,
37,2150,5.4,,114000,3,
37,2135,8.2,,122000,11,
37,2119,5.1,,127000,3,
37,2091,4.9,,65000,8,
37,2089,4.6,,139000,3,
37,2083,5.2,,101000,11,
37,2041,5,,129000,3,
37,2032,4.9,,116000,3,
37,2021,6,,148000,3,
37,2013,4.9,,97000,11,
37,2012,5.3,,73000,11,
37,1975,5.1,,87000,11,
37,1975,7.6,,93000,11,
37,1972,4.7,,110000,1,
37,1963,6.1,,152000,1,
37,1951,7.3,,161000,1,
37,1941,4.9,,168000,1,
37,1938,6.2,,121000,1,
37,1932,4.9,,84000,8,
37,1930,5.5,,119000,3,
37,1918,4.6,,149000,1,
37,1917,5,,168000,1,
37,1910,6.2,,83000,1,
37,1902,5.1,,110000,1,
37,1886,4.3,,93000,1,
37,1883,4.9,,135000,1,
37,1880,4.4,,136000,1,
37,1868,4.9,,107000,1,
37,1863,4,,134000,1,
37,1863,5.2,,140000,1,
37,1861,4.8,,120000,1,
37,1854,4.5,,148000,1,
37,1849,6.8,,101000,1,
37,1848,4.3,,161000,1,
37,1846,4.7,,108000,1,
37,1843,7.5,,91000,8,
37,1843,5.1,,79000,9,
37,1832,5,,109000,1,
37,1828,5.1,,134000,1,
37,1811,4.1,,137000,1,
37,1793,5.2,,92000,7,
37,1772,4.6,,142000,8,
37,1765,5,,113000,8,
37,1764,4.6,,148000,1,
37,1707,4.8,,98000,8,
37,1676,4.9,,93000,8,
37,1664,5.5,,218000,1,
37,1632,5.2,,80000,8,
37,1629,5.2,,96000,8,
37,1581,4.6,,71000,7,
37,1571,4.9,,105000,8,
37,1549,4.6,,277000,1,
37,1529,5.1,,74000,8,
37,1488,5.3,,205000,5,
37,1278,4.9,,109000,7,
37,1095,5.6,,114000,7,
37,1064,4.8,,,1,
38,4601,7.2,,51000,1,2
38,3631,6.6,,76000,8,2
38,3396,5.9,,42000,11,2
38,3332,4.9,,100000,3,2
38,4244,4.2,0,51000,1,3
38,4538,7.1,,73000,1,3
38,3214,7.8,,110000,7,3
38,3415,4.7,,37000,11,4
38,3402,5.1,,65000,11,4
38,3349,4.6,,124000,3,4
38,3108,7.5,,120000,3,4
38,2673,6.9,,136000,8,4
38,577,6.9,0,325000,7,5
38,3001,6.7,,122000,8,5
38,2593,7,,120000,7,6
38,3552,6.9,0,111000,8,
38,3354,5.4,0,51000,11,
38,3329,5,0,97000,3,
38,3304,8.6,0,108000,3,
38,2988,7,0,88000,8,
38,853,6.8,0,309000,7,
38,,,,153000,8,
38,5061,3.9,,50000,1,
38,4865,6.5,,124000,8,
38,4604,5.5,,77000,1,
38,4590,3.8,,55000,1,
38,4562,4.7,,62000,1,
38,4540,5.2,,53000,1,
38,4501,4,,60000,1,
38,4494,4.6,,52000,1,
